Timestamp,How many hours do you play a week?,Which game mode do you usually play the most?,What is your average rank?,What are your most-played hero categories?,Who is your favourite hero to play?,Who is the least fun hero to play against?,Who is your most played hero?,Who is your 2nd most played hero?,Who is your 3rd most played hero?,I enjoy playing as Ashe,I enjoy playing against Ashe,How do you rate Ashe in terms of balance?,I enjoy playing as Bastion,I enjoy playing against Bastion,How do you rate Bastion in terms of balance?,I enjoy playing as Doomfist,I enjoy playing against Doomfist,How do you rate Doomfist in terms of balance?,I enjoy playing as Genji,I enjoy playing against Genji,How do you rate Genji in terms of balance?,I enjoy playing as Hanzo,I enjoy playing against Hanzo,How do you rate Hanzo in terms of balance?,I enjoy playing as Junkrat,I enjoy playing against Junkrat,How do you rate Junkrat in terms of balance?,I enjoy playing as McCree,I enjoy playing against McCree,How do you rate McCree in terms of balance?,I enjoy playing as Mei,I enjoy playing against Mei,How do you rate Mei in terms of balance?,I enjoy playing as Pharah,I enjoy playing against Pharah,How do you rate Pharah in terms of balance?,I enjoy playing as Reaper,I enjoy playing against Reaper,How do you rate Reaper in terms of balance?,I enjoy playing as Soldier: 76,I enjoy playing against Soldier: 76,How do you rate Soldier: 76 in terms of balance?,I enjoy playing as Sombra,I enjoy playing against Sombra,How do you rate Sombra in terms of balance?,I enjoy playing as Symmetra,I enjoy playing against Symmetra,How do you rate Symmetra in terms of balance?,I enjoy playing as Torbjorn,I enjoy playing against Torbjorn,How do you rate Torbjorn in terms of balance?,I enjoy playing as Tracer,I enjoy playing against Tracer,How do you rate Tracer in terms of balance?,I enjoy playing as Widowmaker,I enjoy playing against Widowmaker,How do you rate Widowmaker in terms of balance?,I enjoy playing as Ana,I enjoy playing against Ana,How do you rate Ana in terms of balance?,I enjoy playing as Baptiste,I enjoy playing against Baptiste,How do you rate Baptiste in terms of balance?,I enjoy playing as Brigitte,I enjoy playing against Brigitte,How do you rate Brigitte in terms of balance?,I enjoy playing as Lucio,I enjoy playing against Lucio,How do you rate Lucio in terms of balance?,I enjoy playing as Mercy,I enjoy playing against Mercy,How do you rate Mercy in terms of balance?,I enjoy playing as Moira,I enjoy playing against Moira,How do you rate Moira in terms of balance?,I enjoy playing as Zenyatta,I enjoy playing against Zenyatta,How do you rate Zenyatta in terms of balance?,I enjoy playing as D.va,I enjoy playing against D.va,How do you rate D.va in terms of balance?,I enjoy playing as Orisa,I enjoy playing against Orisa,How do you rate Orisa in terms of balance?,I enjoy playing as Reinhardt,I enjoy playing against Reinhardt,How do you rate Reinhardt in terms of balance?,I enjoy playing as Roadhog,I enjoy playing against Roadhog,How do you rate Roadhog in terms of balance?,I enjoy playing as Sigma,I enjoy playing against Sigma,How do you rate Sigma in terms of balance?,I enjoy playing as Winston,I enjoy playing against Winston,How do you rate Winston in terms of balance?,I enjoy playing as Wrecking Ball,I enjoy playing against Wrecking Ball,How do you rate Wrecking Ball in terms of balance?,I enjoy playing as Zarya,I enjoy playing against Zarya,How do you rate Zarya in terms of balance?
9/26/2019 10:06:43,0-5,Competitive,Platinum,"Damage, Support",Mercy,Moira,McCree,Mercy,Junkrat,2,3,3,1,1,3,1,1,3,5,3,4,3,2,4,5,5,3,5,2,4,4,2,4,5,1,4,1,3,3,3,3,3,1,1,4,1,4,3,2,3,3,1,2,4,4,3,3,3,3,4,3,3,3,5,3,3,5,4,3,5,3,2,2,1,5,5,5,3,3,3,1,1,3,4,1,2,4,1,3,3,3,3,3,1,3,4,1,1,3,4,3,3
9/26/2019 10:07:29,20+,Quick Play,Silver,"Damage, Support",Symmetra,Doomfist,Mercy,Moira,Symmetra,4,3,3,4,1,4,4,1,5,3,3,3,1,2,4,3,3,3,2,2,4,4,1,5,1,3,3,4,1,5,3,4,3,3,2,5,5,1,5,4,2,4,2,4,3,3,2,5,3,3,3,5,2,5,1,2,3,3,3,3,4,3,3,5,2,4,2,2,3,3,4,3,3,1,5,1,3,3,2,3,3,5,2,5,2,4,3,5,2,4,5,2,5
9/26/2019 10:07:51,5-10,Competitive,Silver,Support,Tracer,Moira,Lucio,Tracer,Roadhog,2,4,3,2,3,3,3,5,3,2,3,2,2,1,4,3,4,2,4,4,3,2,1,4,3,4,3,4,5,3,3,5,2,5,2,2,1,1,4,1,1,2,5,5,2,4,5,3,5,5,3,5,2,4,2,4,2,5,5,3,1,4,2,3,1,4,5,5,3,5,5,2,1,2,5,2,5,3,5,5,3,2,2,4,5,5,2,4,4,3,3,4,3
9/26/2019 10:07:58,10-20,Quick Play,N/A (don't play comp),"Damage, Tank",Tracer,Bastion,D.va,Pharah,Zarya,2,3,2,4,1,5,2,1,5,2,1,4,2,3,3,4,4,3,4,4,3,5,2,4,5,5,2,3,1,5,3,3,3,5,2,4,4,1,4,4,1,5,5,4,3,2,4,3,5,5,3,3,3,4,2,2,4,4,4,3,5,5,3,2,1,5,4,4,3,5,5,3,4,2,3,5,5,3,4,2,4,2,1,5,4,4,3,3,2,4,5,5,3
9/26/2019 10:09:39,10-20,Quick Play,Gold,Support,Baptiste,Doomfist,Tracer,Zenyatta,Ana,3,5,3,1,1,3,3,1,5,3,2,2,3,2,4,1,2,3,4,5,3,2,5,4,3,3,3,3,3,3,5,5,2,4,3,3,1,1,4,2,2,3,5,4,2,2,2,4,5,5,3,5,5,3,1,1,3,2,3,3,1,5,3,2,1,4,5,5,3,2,5,3,1,1,4,1,5,3,3,2,3,3,1,5,4,3,4,4,3,3,5,4,3
9/26/2019 10:11:52,0-5,Arcade,Platinum,Support,Zenyatta,Doomfist,Zenyatta,Lucio,Ana,2,3,3,3,1,4,3,1,4,3,2,3,4,3,3,4,3,3,3,3,4,3,1,4,4,3,3,2,3,4,4,4,2,2,1,4,4,2,4,4,3,3,3,3,2,3,2,4,5,5,3,5,3,4,3,3,1,4,4,3,3,4,3,3,2,3,5,5,3,4,4,2,4,3,4,3,4,1,4,3,3,4,3,4,4,3,2,4,2,3,4,4,2
9/26/2019 10:11:55,10-20,Quick Play,Gold,Support,Moira,Sombra,D.va,Zenyatta,Moira,2,3,3,1,1,3,1,1,4,2,4,3,4,4,3,3,3,3,4,3,3,4,1,3,3,3,3,4,2,4,4,4,2,1,1,5,2,1,4,1,1,3,2,3,3,1,1,3,4,4,3,3,3,3,2,2,3,3,4,3,1,3,2,5,4,3,5,4,2,5,3,3,3,3,3,3,4,3,5,3,3,2,1,4,2,3,3,3,2,3,4,4,3
9/26/2019 10:13:14,0-5,Competitive,Diamond,Tank,Reinhardt,Orisa,Winston,Reinhardt,Ana,5,5,3,3,3,3,3,4,3,5,5,1,3,4,4,5,5,3,5,5,4,5,5,5,5,5,4,3,3,5,5,5,1,1,1,5,3,3,4,5,5,4,4,4,4,5,5,4,5,5,4,4,4,5,5,1,3,5,5,5,1,1,5,3,3,5,5,5,4,5,5,4,1,1,5,5,5,2,5,5,3,1,3,5,5,5,3,3,3,3,5,5,3
9/26/2019 10:16:11,5-10,Quick Play,Masters,"Support, Tank",Genji,Doomfist,Ana,Lucio,Genji,2,4,2,4,1,4,2,1,5,5,5,1,4,4,4,3,4,2,5,5,1,3,1,4,1,4,2,3,2,4,3,5,1,3,1,3,2,1,5,4,4,2,4,5,1,4,1,4,5,5,3,4,4,4,1,1,1,5,5,3,1,1,3,1,2,4,5,5,2,4,4,2,3,3,4,1,5,2,5,5,1,5,5,5,5,5,1,5,5,2,5,5,2
9/26/2019 10:18:15,20+,Quick Play,Masters,Damage,Widowmaker,Orisa,Tracer,McCree,Hanzo,5,4,3,5,1,2,3,1,5,2,3,3,5,3,4,1,1,3,5,5,3,1,1,3,3,5,3,3,5,3,5,5,3,2,2,3,3,3,3,4,3,2,4,2,3,5,2,3,3,5,3,2,1,5,1,1,3,1,4,3,1,5,3,3,1,5,5,5,3,5,5,3,1,1,5,2,5,3,5,4,3,2,1,5,1,4,3,2,1,4,5,5,3
9/26/2019 10:20:29,10-20,Competitive,Diamond,Tank,Zarya,Doomfist,Zarya,Tracer,Wrecking Ball,4,3,3,2,1,4,5,1,5,5,5,2,5,3,3,3,2,3,3,5,1,3,1,5,3,3,3,1,1,4,5,4,2,1,3,3,2,1,5,4,3,3,5,3,2,3,3,3,5,5,3,3,1,5,1,3,2,2,3,4,1,3,3,3,3,4,5,5,1,5,5,2,3,1,5,4,3,2,4,3,2,3,1,5,5,4,2,5,3,3,5,3,3
9/26/2019 10:23:33,10-20,Competitive,Diamond,Tank,Roadhog,Sombra,Roadhog,D.va,Zarya,4,2,3,4,1,2,5,3,3,3,1,5,4,2,5,5,4,1,3,1,4,4,1,5,2,1,3,5,3,5,5,4,1,2,1,5,3,1,3,5,4,1,3,2,3,2,1,5,4,2,4,4,2,4,1,3,1,3,2,4,1,1,3,5,4,3,2,3,3,5,4,2,5,4,3,5,3,2,5,5,3,5,4,3,5,4,1,5,3,3,5,2,3
9/26/2019 10:24:01,10-20,Quick Play,Platinum,Support,Ana,Doomfist,Ana,Reinhardt,Zenyatta,4,3,3,1,1,3,3,1,5,2,3,3,2,2,5,3,3,3,4,4,3,3,1,4,2,2,3,4,3,4,4,5,3,5,2,3,1,1,3,4,4,3,2,1,4,1,1,3,5,5,3,4,5,3,4,4,2,5,5,3,5,5,2,2,2,4,5,5,3,2,5,3,2,1,4,5,5,2,3,3,3,5,5,4,3,4,2,5,4,3,4,3,3
9/26/2019 10:25:24,5-10,Competitive,Diamond,Support,Mercy,Doomfist,Mercy,Lucio,Ana,3,4,3,1,1,4,1,1,5,3,3,3,2,3,5,1,2,3,3,3,3,2,1,5,3,3,3,2,2,4,3,3,3,1,1,3,3,1,5,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,1,3,3,2,3,2,5,5,2,1,3,3,5,5,3,3,3,1,3,3,3,3,4,3,3,3,3,3,3,5,3,3,3,3,1,3,5,3,4
9/26/2019 10:27:03,10-20,Competitive,Platinum,"Damage, Support, Tank",Winston,Widowmaker,Sigma,Orisa,Baptiste,3,4,3,5,3,3,5,2,4,5,5,2,5,3,4,5,3,3,4,3,3,5,2,3,5,3,3,5,2,3,5,5,1,3,2,3,5,1,5,5,3,2,5,4,2,5,1,3,5,3,3,3,3,3,2,3,2,5,4,3,2,3,3,2,2,4,5,4,2,2,3,2,1,1,4,4,5,2,4,3,2,4,2,4,5,5,2,4,3,3,4,4,3
9/26/2019 10:28:50,0-5,Quick Play,Diamond,Damage,Genji,Widowmaker,Genji,Tracer,Zarya,4,4,3,2,2,3,4,1,5,5,5,1,3,3,3,2,3,3,4,2,3,4,2,4,4,3,3,2,2,4,4,4,3,4,1,5,2,2,4,3,2,4,5,5,2,3,1,4,4,4,3,4,2,4,3,2,3,3,3,3,1,3,3,2,1,5,4,4,3,3,3,3,1,1,5,2,3,3,2,3,3,3,1,5,3,3,3,4,3,3,5,3,3
9/26/2019 10:30:40,5-10,Arcade,Diamond,Tank,Roadhog,Sigma,Roadhog,Lucio,Reinhardt,4,4,3,2,3,2,3,3,4,1,1,2,2,3,4,5,3,3,3,3,4,3,2,4,1,1,3,3,2,4,1,5,1,4,3,3,1,1,4,5,5,2,4,3,3,1,1,4,4,3,3,3,3,3,4,3,2,5,5,3,3,2,3,4,3,3,2,2,4,1,2,3,4,1,3,5,5,2,5,4,2,1,1,5,4,4,3,3,3,3,2,2,3
9/26/2019 10:31:34,10-20,Competitive,Diamond,Damage,Widowmaker,Doomfist,Widowmaker,McCree,Tracer,4,4,3,2,1,3,3,1,5,3,4,2,3,1,4,1,5,3,5,5,2,3,2,4,4,5,3,2,4,3,5,5,2,4,2,3,2,1,4,1,1,3,5,5,3,5,5,4,5,5,3,4,3,4,2,3,2,4,4,3,4,4,3,2,2,3,4,4,3,3,4,3,2,2,4,5,5,3,4,3,4,3,1,4,5,5,2,4,5,3,3,4,3
9/26/2019 10:33:43,0-5,Quick Play,Platinum,Tank,Zarya,Orisa,Zarya,Ana,Winston,2,4,3,2,1,4,4,1,4,2,4,2,4,3,4,2,3,3,3,3,3,2,1,4,4,2,3,1,1,4,5,5,2,2,2,1,1,2,4,2,2,3,3,3,2,1,2,3,5,5,3,4,3,4,4,3,2,4,4,3,2,3,3,1,1,4,4,4,3,3,3,2,1,1,5,5,5,2,4,3,2,4,3,4,5,5,2,4,3,4,5,5,3
9/26/2019 10:35:37,0-5,Competitive,Platinum,Tank,Wrecking Ball,Sombra,Wrecking Ball,Zenyatta,Pharah,3,5,2,1,2,2,4,3,3,1,5,2,2,2,4,3,3,2,4,2,4,2,1,5,5,3,2,2,1,4,2,5,1,2,1,5,4,4,3,4,3,3,1,3,3,1,5,3,4,3,3,4,4,3,3,5,1,1,5,3,2,5,3,4,2,4,4,5,2,2,5,1,1,1,5,1,5,2,1,2,3,4,3,3,1,5,2,5,5,3,2,5,2
9/26/2019 10:37:39,5-10,Competitive,Gold,"Damage, Support, Tank",McCree,Symmetra,D.va,Reinhardt,Zenyatta,3,3,3,4,2,4,4,2,4,4,3,2,3,2,3,4,3,3,4,3,3,4,2,3,4,3,3,3,2,4,4,4,2,2,2,3,3,1,4,2,2,2,4,3,3,3,2,3,4,3,3,3,3,4,3,3,2,4,4,4,4,4,3,4,2,4,4,4,3,4,4,2,2,2,4,3,3,2,4,3,3,3,2,4,4,3,2,4,3,3,3,2,3
9/26/2019 10:39:07,10-20,Arcade,Gold,"Damage, Support",Tracer,Symmetra,Tracer,Reinhardt,D.va,4,3,3,4,1,5,5,1,5,1,1,3,4,4,3,5,5,3,2,3,3,5,2,3,4,2,3,4,1,5,5,4,3,4,2,4,1,1,5,3,1,5,5,3,1,4,5,2,5,4,3,4,2,5,5,3,1,1,1,4,4,4,3,4,1,4,3,3,3,5,5,1,4,2,5,4,4,1,3,3,3,3,1,5,3,2,4,3,3,4,4,4,3
9/26/2019 10:39:49,10-20,Quick Play,N/A (don't play comp),"Support, Tank",Sigma,Doomfist,Mercy,Lucio,Zenyatta,4,5,3,2,3,3,3,1,3,2,3,2,3,3,3,2,2,2,3,5,3,2,2,3,3,4,3,4,4,5,2,5,3,5,1,3,4,2,3,3,3,2,3,4,3,1,1,3,5,4,3,3,4,4,5,5,2,2,4,3,4,5,3,3,3,4,3,5,2,5,4,1,2,4,5,5,5,2,5,4,3,5,4,5,2,3,1,5,5,3,5,4,3
9/26/2019 10:43:37,10-20,Competitive,Masters,Tank,Orisa,Symmetra,Orisa,Sigma,Reinhardt,3,2,3,1,3,3,4,1,5,4,4,1,3,3,3,2,2,3,4,4,3,4,2,3,3,3,3,2,1,2,3,3,2,3,1,2,1,1,1,3,2,3,4,4,3,2,4,4,5,5,3,3,1,4,2,3,2,5,5,2,2,4,3,2,1,5,5,5,3,4,4,3,5,4,3,5,5,3,4,3,3,4,2,4,5,5,2,4,4,3,5,5,2
9/26/2019 10:44:07,5-10,Competitive,Diamond,Tank,Reinhardt,Doomfist,D.va,Reinhardt,Orisa,1,3,2,1,1,4,1,1,5,1,3,2,3,2,4,3,3,3,4,4,2,3,1,4,4,3,2,4,1,4,4,5,1,4,1,3,1,1,4,1,3,3,3,4,3,1,3,4,4,4,3,5,2,3,3,1,3,2,2,3,1,5,2,4,2,4,4,5,3,5,4,1,4,2,5,5,5,2,5,4,3,4,3,5,5,5,1,3,1,3,4,3,3
9/26/2019 10:44:51,0-5,Competitive,Masters,"Support, Tank",Winston,Reaper,Lucio,Winston,Orisa,3,4,4,3,2,4,1,1,1,5,5,5,3,4,4,3,3,3,5,5,5,4,2,3,3,5,3,1,1,5,4,5,3,1,1,3,1,1,5,2,4,3,5,5,3,5,5,3,5,5,3,4,4,3,1,1,1,5,5,3,2,4,3,1,1,5,5,5,1,5,5,2,1,1,5,5,5,2,3,3,3,2,1,5,5,5,2,4,3,3,3,3,3
9/26/2019 10:45:52,5-10,Quick Play,Platinum,Support,Tracer,Doomfist,Zenyatta,Zarya,Moira,5,3,3,3,2,3,4,1,3,3,2,3,4,2,3,4,3,3,5,3,3,4,2,3,5,3,3,4,3,3,4,4,2,5,3,3,5,2,3,2,2,3,5,3,3,4,4,3,5,4,3,4,3,3,3,3,3,4,4,3,4,3,3,4,3,3,5,3,3,4,3,3,2,2,3,4,3,3,4,3,3,4,2,3,4,3,3,4,2,3,4,3,3
9/26/2019 10:46:26,5-10,Competitive,Diamond,"Damage, Support",Genji,Moira,Doomfist,Moira,Ana,5,4,3,1,3,3,5,2,3,5,5,1,5,4,3,4,1,3,5,5,3,4,1,3,4,2,3,3,2,4,2,5,2,2,1,4,1,1,4,1,1,2,5,5,2,5,4,4,5,5,2,2,2,4,1,1,2,4,2,3,1,3,3,1,1,5,5,5,2,4,3,2,1,1,5,4,5,2,5,4,3,4,1,4,5,4,2,1,1,3,5,5,3
9/26/2019 10:47:57,5-10,Competitive,Platinum,Damage,Doomfist,Orisa,Reaper,Soldier: 76,Ana,4,3,3,2,1,3,5,2,4,5,3,3,3,2,3,2,2,3,4,4,3,2,1,5,2,3,3,4,2,4,5,4,3,2,2,3,2,1,4,2,1,4,5,4,3,2,2,3,4,4,3,3,3,4,2,2,3,4,3,3,3,2,4,2,2,4,4,4,3,1,3,3,1,1,5,4,4,3,4,3,3,4,3,4,4,4,3,2,2,3,5,2,3
9/26/2019 10:47:58,20+,Quick Play,Masters,"Support, Tank",Winston,Widowmaker,Reinhardt,Junkrat,Winston,4,4,3,2,1,3,5,2,4,4,3,2,4,1,4,5,4,2,3,2,3,3,2,4,5,2,3,3,2,4,4,4,2,3,1,3,2,1,5,4,3,3,5,3,3,3,1,4,5,5,3,4,3,3,4,4,2,4,5,3,4,4,3,1,1,3,4,5,3,5,5,3,2,1,4,5,5,3,3,2,3,4,2,5,5,5,1,4,2,2,4,4,3
9/26/2019 10:48:14,20+,Competitive,Diamond,Damage,Genji,Moira,Genji,Reinhardt,Tracer,4,2,3,4,2,3,4,4,4,5,4,2,2,2,4,2,2,4,4,2,3,3,1,4,3,2,4,2,2,4,4,3,2,4,2,4,2,4,5,2,1,4,5,3,2,4,2,3,4,3,3,4,2,4,2,2,3,4,3,3,3,3,3,3,2,4,4,3,3,4,3,3,2,2,4,4,4,2,3,2,4,3,2,4,4,3,2,4,3,3,4,4,3
9/26/2019 10:49:22,10-20,Competitive,t500,Tank,Moira,Orisa,Moira,Soldier: 76,Zarya,2,1,3,5,3,5,1,1,5,1,5,4,1,3,5,4,4,4,5,5,4,5,4,5,5,5,4,5,4,5,5,5,1,5,5,3,3,1,5,2,3,4,5,5,5,5,1,5,5,5,5,1,1,5,1,1,4,5,5,3,5,5,4,5,5,1,3,5,2,1,1,5,1,1,5,4,5,3,3,1,5,1,1,5,5,5,3,1,2,5,5,5,3
9/26/2019 10:52:55,20+,Competitive,t500,Support,Lucio,Bastion,Lucio,Doomfist,Wrecking Ball,2,4,3,3,2,3,5,5,3,4,5,3,2,4,4,3,3,4,1,4,4,5,4,4,4,4,3,2,3,4,1,2,3,4,4,3,2,3,3,3,2,3,4,5,3,2,5,3,2,4,3,3,4,4,1,3,2,5,5,3,3,4,3,2,3,4,2,4,3,3,4,3,2,3,4,4,4,3,2,3,3,3,2,5,3,4,3,5,5,3,4,4,3
9/26/2019 10:56:05,5-10,Competitive,Platinum,Support,Roadhog,Bastion,Doomfist,Orisa,Ana,3,4,3,4,2,3,5,1,4,1,4,3,1,5,3,1,4,3,4,4,3,1,2,3,4,4,3,4,3,3,4,4,3,5,3,3,2,2,3,5,4,3,2,4,3,1,2,3,5,5,3,5,5,4,5,5,2,5,5,3,5,5,3,5,5,3,5,5,3,4,5,3,5,4,3,5,5,3,5,5,3,5,4,4,5,5,3,2,5,3,5,5,4
9/26/2019 10:56:35,5-10,Competitive,Diamond,"Support, Tank",Ana,Widowmaker,Reinhardt,Winston,Lucio,3,3,2,4,3,3,4,1,4,2,4,2,4,1,4,4,1,2,5,4,3,5,1,4,5,4,3,4,2,3,2,4,2,2,1,3,1,1,4,1,2,1,4,4,3,2,1,4,5,4,3,4,4,4,1,1,2,5,5,2,4,4,3,4,2,4,5,5,2,5,5,3,3,3,4,5,5,2,4,3,2,4,1,5,5,5,1,4,2,4,4,5,2
9/26/2019 10:57:22,20+,Quick Play,Grandmasters,"Damage, Support",Lucio,Symmetra,Lucio,Ana,Genji,4,2,3,5,3,2,1,3,4,5,4,3,5,3,4,5,2,3,5,4,3,4,2,4,5,4,3,1,3,3,3,3,3,3,4,3,4,2,3,4,3,3,5,4,3,5,4,4,5,5,3,5,4,3,4,2,2,5,5,3,4,2,3,1,3,3,4,5,3,5,5,3,1,2,4,1,2,3,4,2,3,5,3,4,4,5,3,4,4,4,5,5,3
9/26/2019 11:00:00,20+,Scrims,Grandmasters,Support,Ana,Doomfist,Ana,Zenyatta,Mercy,4,4,3,2,2,3,3,1,4,5,5,2,5,3,4,2,4,3,4,3,3,1,1,3,1,4,3,3,3,3,1,5,2,2,2,3,1,5,3,2,1,3,5,5,3,5,1,5,5,5,3,4,3,4,1,1,1,1,3,4,3,3,3,2,3,4,5,5,2,5,3,3,1,1,5,3,3,3,2,1,3,1,1,4,5,3,3,5,3,3,5,3,3
9/26/2019 11:01:24,10-20,Quick Play,Platinum,Tank,Winston,Symmetra,Orisa,Reinhardt,Winston,5,4,3,3,2,4,4,2,4,2,2,2,4,4,4,3,2,3,4,2,4,3,1,3,2,2,3,2,1,4,4,4,2,3,1,3,4,1,4,4,2,2,4,2,2,4,3,3,5,2,4,4,2,3,3,3,2,5,2,3,5,4,2,4,1,4,4,4,3,3,4,3,5,4,4,4,4,2,3,1,4,4,2,4,5,4,2,4,4,2,3,3,3
9/26/2019 11:01:49,10-20,Quick Play,Platinum,"Support, Tank",Ana,Symmetra,Ana,D.va,Roadhog,2,3,3,2,2,3,2,1,4,2,3,2,4,3,3,1,2,3,2,3,3,4,1,3,4,3,3,3,2,3,2,3,2,3,1,3,2,1,3,2,2,2,3,3,3,3,2,3,5,3,3,3,3,3,2,3,1,3,3,3,3,3,3,4,3,4,3,3,2,5,3,2,3,3,4,1,3,3,5,3,2,3,2,5,2,3,2,3,3,3,4,3,3
9/26/2019 11:04:27,0-5,Arcade,Masters,"Damage, Support, Tank",McCree,Orisa,Ana,Reinhardt,Zarya,5,5,3,3,2,3,5,1,5,5,4,2,5,2,5,5,4,3,5,4,5,5,2,3,5,5,3,4,1,4,5,5,2,3,1,4,2,2,3,4,3,3,5,4,3,4,2,4,5,5,3,5,4,4,4,2,3,5,4,3,2,3,3,2,1,5,5,5,3,4,3,3,2,1,5,4,5,3,5,3,3,5,2,4,5,5,2,5,3,3,5,5,3
9/26/2019 11:05:03,20+,Competitive,Masters,Tank,Roadhog,Widowmaker,Hanzo,Roadhog,Zarya,4,4,3,2,1,4,2,1,5,5,4,3,4,2,3,1,2,3,5,3,3,4,1,4,1,2,3,5,4,3,3,4,2,2,1,5,1,2,4,4,3,3,2,4,3,3,1,5,5,3,4,1,2,3,4,3,2,2,4,3,2,4,3,2,2,5,5,4,3,4,4,3,1,1,5,2,4,3,5,4,3,4,2,5,4,5,2,2,2,3,4,4,3
9/26/2019 11:05:49,10-20,Competitive,Masters,"Support, Tank",Wrecking Ball,Sombra,Doomfist,Wrecking Ball,Zarya,2,4,3,4,3,3,5,2,4,5,3,2,1,5,5,3,3,3,4,2,3,5,1,4,4,4,3,4,1,4,5,3,1,1,1,5,4,2,3,3,3,3,4,3,3,2,1,4,4,4,3,4,2,4,4,3,2,4,4,3,3,2,3,4,2,3,5,5,3,2,3,3,2,2,4,5,5,3,4,4,3,5,2,4,5,5,3,5,4,3,5,5,3
9/26/2019 11:06:35,20+,Competitive,Masters,Support,Ana,Doomfist,Ana,Moira,Zenyatta,3,4,4,2,2,3,1,1,4,1,2,3,1,1,3,1,2,3,5,5,3,1,1,4,1,5,4,4,5,3,5,5,2,2,1,3,1,2,4,4,4,3,5,5,2,5,2,3,5,5,3,4,4,3,1,1,3,1,3,3,4,5,3,4,2,3,5,5,3,3,3,3,1,1,4,1,5,3,5,3,3,2,2,5,5,4,3,5,5,3,5,5,3
9/26/2019 11:07:46,5-10,Competitive,Masters,"Damage, Support, Tank",Ana,Mei,Ana,Genji,Pharah,5,4,3,3,2,3,3,1,5,5,4,1,3,4,3,2,2,3,4,4,3,2,1,4,5,4,2,2,2,4,2,3,2,2,2,3,3,1,4,3,2,3,3,3,3,2,3,4,5,5,3,3,1,3,1,1,3,4,4,3,2,3,3,3,1,5,3,3,3,4,4,2,1,2,4,5,5,3,2,3,3,5,4,3,4,4,2,5,4,3,4,4,3
9/26/2019 11:08:04,5-10,Competitive,Masters,Support,Ana,Doomfist,Ana,Zenyatta,Mercy,4,4,3,3,3,3,3,1,4,3,5,3,3,2,4,4,4,3,4,4,4,4,2,3,5,5,3,4,2,5,4,4,2,5,2,3,4,5,3,3,4,2,4,4,3,4,1,5,5,5,3,5,4,3,4,4,3,4,5,4,4,5,3,2,1,4,5,5,2,4,3,2,1,1,5,2,4,1,3,3,2,5,2,4,3,4,1,3,2,3,4,5,3
9/26/2019 11:09:15,5-10,Scrims,Grandmasters,Tank,Reinhardt,Mei,Reinhardt,Winston,Orisa,4,4,3,2,1,3,4,1,4,5,4,3,3,2,4,4,1,3,4,4,3,3,1,4,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,4,4,4,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,4,3,3,3,4,3,2,1,1,4,5,5,2,4,3,3,4,2,4,5,5,2,5,4,3,3,4,2
9/26/2019 11:09:38,5-10,Competitive,Platinum,Support,Wrecking Ball,Bastion,Ana,Moira,Reinhardt,1,2,3,1,1,4,3,1,4,5,4,2,3,2,4,2,1,3,3,3,4,4,4,3,4,4,3,4,4,4,2,3,2,5,4,3,3,2,4,4,4,3,5,4,3,1,1,5,5,5,3,4,4,4,4,2,3,4,3,4,4,3,3,4,4,4,4,5,3,3,3,2,4,3,5,5,5,1,4,2,3,4,2,5,5,5,1,5,3,3,1,2,4
9/26/2019 11:11:09,0-5,Competitive,Platinum,Support,Zenyatta,Doomfist,Zenyatta,Lucio,Baptiste,2,4,2,3,3,3,4,1,4,3,3,2,4,3,3,4,4,3,1,2,3,4,3,3,5,4,3,2,2,3,1,4,2,5,1,3,2,3,3,2,3,3,4,5,2,1,1,3,5,5,3,5,2,4,2,2,3,5,5,3,1,3,2,2,2,4,5,5,3,4,2,3,2,2,4,3,3,2,3,2,2,3,3,5,3,2,2,4,2,2,3,3,3
9/26/2019 11:10:07,0-5,Quick Play,N/A (don't play comp),Tank,Moira,Widowmaker,Lucio,Mercy,McCree,3,2,3,3,2,3,3,1,4,3,2,2,3,1,4,2,2,3,5,4,3,4,2,3,3,2,3,2,4,4,4,3,2,2,1,3,3,2,3,4,2,2,2,2,3,4,1,3,2,4,2,4,4,3,4,4,3,2,4,3,3,4,3,5,4,3,4,4,2,5,4,2,4,4,4,1,4,2,4,4,2,3,2,4,4,2,2,3,2,3,4,4,2
9/26/2019 11:11:45,10-20,Competitive,Gold,"Damage, Tank",Lucio,Doomfist,Orisa,Reinhardt,Ashe,5,5,5,3,1,1,2,1,1,4,2,3,3,3,3,4,4,3,5,5,3,5,2,2,3,5,3,5,5,3,2,4,2,2,1,4,3,1,4,4,3,4,5,5,3,2,1,1,5,5,4,5,2,4,3,3,2,5,5,3,5,5,3,1,4,3,5,5,2,5,5,2,2,2,4,5,5,2,4,2,4,4,3,4,5,5,1,5,3,3,5,3,3
